match_id,puuid,name,placement,total_damage_to_players,players_eliminated,traits,units
NA1_5258655211,VYXAf-CTmPHkFMxdw0_m7WnWQ6ytRuXobrvddZTWKY7HeHMUYoPsCBP0Z50wOpxzqbMXJtTNAtHkNg,Venex#11511,2,134,0,TFT14_AnimaSquad(1); TFT14_Armorclad(2); TFT14_BallisTek(1); TFT14_Bruiser(1); TFT14_Controller(3); TFT14_Cutter(1); TFT14_Cyberboss(1); TFT14_Divinicorp(1); TFT14_EdgeRunner(1); TFT14_Netgod(1); TFT14_Overlord(1); TFT14_StreetDemon(3); TFT14_Supercharge(2); TFT14_Virus(1),"TFT14_Ekko[tier:1, items:]; TFT14_Yuumi[tier:1, items:]; TFT14_Neeko[tier:2, items:]; TFT14_Sejuani[tier:2, items:]; TFT14_Samira[tier:1, items:TFT_Item_MadredsBloodrazor,TFT_Item_InfinityEdge]; TFT14_Zac[tier:2, items:TFT_Item_ChainVest]; TFT14_Renekton[tier:2, items:TFT_Item_GuinsoosRageblade,TFT_Item_Bloodthirster,TFT_Item_AdaptiveHelm]; TFT14_Garen[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_PowerGauntlet,TFT_Item_BlueBuff]; TFT14_Urgot[tier:1, items:]; TFT14_Kobuko[tier:2, items:TFT_Item_RedBuff,TFT_Item_Redemption,TFT_Item_SpectralGauntlet]"
NA1_5258655211,DBG0F2xL-gxLB-fp8gfth9lmuNDeYFVYanBXsGMZFoAWFRM2XiptP2I3hxU1Mz5kbLmAhCjWeLm1Aw,卡我牌没一车马#1101,5,88,1,TFT14_Armorclad(1); TFT14_Bruiser(2); TFT14_Cutter(1); TFT14_Divinicorp(6); TFT14_Immortal(1); TFT14_Netgod(1); TFT14_Overlord(1); TFT14_StreetDemon(2); TFT14_Strong(4); TFT14_Suits(1); TFT14_Supercharge(1); TFT14_Vanguard(2),"TFT14_DrMundo[tier:2, items:]; TFT14_Rhaast[tier:2, items:]; TFT14_Senna[tier:1, items:]; TFT14_Jarvan[tier:2, items:]; TFT14_Gragas[tier:2, items:]; TFT14_Vex[tier:2, items:TFT_Item_Morellonomicon]; TFT14_Zed[tier:2, items:TFT_Item_GuardianAngel,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction]; TFT14_Samira[tier:1, items:TFT_Item_Quicksilver]; TFT14_Renekton[tier:2, items:TFT5_Item_ThiefsGlovesRadiant,TFT5_Item_JeweledGauntletRadiant,TFT5_Item_RunaansHurricaneRadiant]; TFT14_Garen[tier:1, items:TFT14_Item_DivinicorpEmblemItem,TFT_Item_SpectralGauntlet,TFT_Item_TitansResolve]"
NA1_5258655211,vygMlv01YKnuz5d4oCU0dWKcQ4GQZxMdVRD8LsRvyZuxo9i5nutZG4qc5Ctcl8LH1iGFvTrtA1Bhrw,三星发牌员Dad#好运连连,8,4,0,TFT14_Armorclad(2); TFT14_BallisTek(1); TFT14_Controller(1); TFT14_EdgeRunner(1); TFT14_Suits(4); TFT14_Swift(2); TFT14_Vanguard(1),"TFT14_Jax[tier:1, items:]; TFT14_Vi[tier:2, items:TFT_Item_SpectralGauntlet]; TFT14_KogMaw[tier:1, items:]; TFT14_LeBlanc[tier:1, items:]; TFT14_Draven[tier:1, items:TFT_Item_SpearOfShojin,TFT_Item_BFSword]; TFT14_Galio[tier:1, items:]"
NA1_5258625456,9PBxQQ2CXe4NAXWGcaxwSUNEaa4pe52zQf7n-nWgTxyEomml70FcthAUlHT8wXraFPPrLSYuwRC2WA,BambiWifee#0307,3,104,1,TFT14_Armorclad(1); TFT14_Bruiser(2); TFT14_Cutter(1); TFT14_Divinicorp(4); TFT14_EdgeRunner(1); TFT14_Immortal(1); TFT14_Netgod(1); TFT14_StreetDemon(1); TFT14_Strong(2); TFT14_Thirsty(1); TFT14_Vanguard(2),"TFT14_DrMundo[tier:2, items:]; TFT14_Morgana[tier:2, items:]; TFT14_Rhaast[tier:3, items:TFT_Item_UnstableConcoction,TFT_Item_InfinityEdge,TFT_Item_Bloodthirster]; TFT14_Jarvan[tier:2, items:]; TFT14_Gragas[tier:2, items:TFT_Item_FrozenHeart,TFT_Item_DragonsClaw]; TFT14_Vex[tier:2, items:TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_RapidFireCannon]; TFT14_Sejuani[tier:1, items:]; TFT14_Garen[tier:1, items:]"
NA1_5258625456,vmJyfMzPl0zEb1TAFsCiVrmyL0ZKJRR0tHt6AaGJ2nRj-hr67XWgkMQYAPD0FUo1ViGbi6dl-hluAw,Bambi#1028,4,110,0,TFT14_AnimaSquad(7); TFT14_Armorclad(1); TFT14_Controller(1); TFT14_EdgeRunner(1); TFT14_Marksman(2); TFT14_Netgod(1); TFT14_Strong(1); TFT14_Supercharge(1); TFT14_Techie(1); TFT14_Thirsty(1); TFT14_Vanguard(2),"TFT14_Sylas[tier:2, items:]; TFT14_Seraphine[tier:2, items:]; TFT14_Jhin[tier:2, items:]; TFT14_Vayne[tier:2, items:]; TFT14_Illaoi[tier:2, items:TFT_Item_GiantsBelt]; TFT14_Yuumi[tier:2, items:TFT_Item_JeweledGauntlet,TFT_Item_BlueBuff,TFT_Item_JeweledGauntlet]; TFT14_Xayah[tier:2, items:TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,TFT_Item_LastWhisper]; TFT14_Leona[tier:2, items:TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff]; TFT14_Garen[tier:2, items:TFT_Item_AdaptiveHelm,TFT_Item_SpectralGauntlet,TFT_Item_Redemption]"
NA1_5258625456,jH6MbmQwZ2sl5fCwF47kfpLgN5I5hHtY0hZ01GSCFmOIkZaOJXfbiQhcH4abd9Alui_iXuTbr7kSOg,arsenal20th#NA1,7,49,0,TFT14_Armorclad(3); TFT14_Bruiser(1); TFT14_Cutter(1); TFT14_EdgeRunner(7); TFT14_Marksman(1); TFT14_Suits(1); TFT14_Supercharge(1); TFT14_Swift(1); TFT14_Techie(1); TFT14_Thirsty(1),"TFT14_Jax[tier:2, items:TFT_Item_SparringGloves]; TFT14_Jhin[tier:2, items:TFT_Item_LastWhisper]; TFT14_Naafiri[tier:2, items:]; TFT14_Varus[tier:2, items:TFT_Item_SpearOfShojin,TFT_Item_EternalFlame,TFT_Item_Leviathan]; TFT14_Mordekaiser[tier:2, items:TFT_Item_Redemption,TFT_Item_AdaptiveHelm,TFT_Item_NightHarvester]; TFT14_Galio[tier:1, items:]; TFT14_Sejuani[tier:1, items:TFT_Item_SpectralGauntlet,TFT_Item_FrozenHeart,TFT14_SejuaniCyberneticItem]; TFT14_Zeri[tier:2, items:TFT_Item_GuinsoosRageblade,TFT14_ZeriCyberneticItem,TFT14_JhinCyberneticItem]"
NA1_5258625456,6h_8iUSbljwHMOeFAb76GrjHMTWfLUjH7S5HFxqJxnRqoms8OR33GETNhqwUG5bsp8d4iKuQJKyT5Q,otto#1306,6,61,0,TFT14_Armorclad(1); TFT14_Bruiser(2); TFT14_Cutter(1); TFT14_Divinicorp(5); TFT14_Immortal(1); TFT14_Netgod(1); TFT14_Overlord(1); TFT14_StreetDemon(1); TFT14_Strong(4); TFT14_Suits(1); TFT14_Vanguard(2),"TFT14_DrMundo[tier:1, items:]; TFT14_Rhaast[tier:1, items:]; TFT14_Senna[tier:1, items:TFT_Item_LastWhisper]; TFT14_Jarvan[tier:1, items:]; TFT14_Gragas[tier:2, items:]; TFT14_Vex[tier:1, items:TFT_Item_Leviathan]; TFT14_Zed[tier:2, items:TFT_Item_UnstableConcoction,TFT_Item_InfinityEdge,TFT_Item_GuardianAngel]; TFT14_Renekton[tier:2, items:TFT_Item_SteraksGage,TFT_Item_Quicksilver,TFT_Item_InfinityEdge]; TFT14_Garen[tier:2, items:]"
NA1_5258625456,X_LX3BHAqb4OCojVWEVKkaruoDdfe9zU6rNlRzK_AgLnrDYVtIsrC7NorWFmbEbxNs93g2YTEDjhWg,DaveZaye#NA1,5,58,0,TFT14_AnimaSquad(1); TFT14_Bruiser(2); TFT14_Divinicorp(1); TFT14_Immortal(1); TFT14_Mob(3); TFT14_StreetDemon(1); TFT14_Strong(5); TFT14_Vanguard(2),"TFT14_DrMundo[tier:3, items:]; TFT14_Shaco[tier:3, items:TFT_Item_InfinityEdge,TFT_Item_Bloodthirster,TFT_Item_GuardianAngel]; TFT14_Darius[tier:2, items:]; TFT14_Vayne[tier:3, items:TFT_Item_GuinsoosRageblade,TFT_Item_LastWhisper]; TFT14_Braum[tier:2, items:TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_BrambleVest]; TFT14_Senna[tier:1, items:]; TFT14_Jarvan[tier:2, items:]"
NA1_5258625456,FQpxZZbl_B25aR7eWf_2TUGEyn4JEvfxuNWqXgq0Cgdux9snPlcQwa_iKmmSL5N0r6KOi-dKnux0Bg,Creatur33#NA1,1,227,5,TFT14_Armorclad(2); TFT14_Bruiser(1); TFT14_Controller(1); TFT14_Cyberboss(4); TFT14_HotRod(4); TFT14_Immortal(1); TFT14_Marksman(1); TFT14_Supercharge(1); TFT14_Swift(1); TFT14_Techie(4); TFT14_Thirsty(1); TFT14_ViegoUniqueTrait(1),"TFT14_NidaleeCougar[tier:3, items:TFT14_Item_TechieEmblemItem,TFT_Item_IonicSpark,TFT_Item_BlueBuff]; TFT14_Kindred[tier:3, items:]; TFT14_Poppy[tier:3, items:]; TFT14_Veigar[tier:3, items:TFT_Item_Leviathan,TFT_Item_HextechGunblade,TFT_Item_BlueBuff]; TFT14_Shyvana[tier:3, items:TFT_Item_Artifact_Mittens,TFT_Item_BrambleVest,TFT_Item_DragonsClaw]; TFT14_Elise[tier:2, items:TFT_Item_AdaptiveHelm,TFT_Item_SpearOfShojin,TFT_Item_Leviathan]; TFT14_Ziggs[tier:1, items:]; TFT14_Kobuko[tier:1, items:]; TFT14_Viego[tier:1, items:TFT_Item_Quicksilver]; TFT14_SummonLevel4[tier:4, items:TFT14_Item_Nitro_ChromeCounter]"
NA1_5258625456,vzq44xGgCuLFfpZvI7hxztLMrJhOG_MoVXBirxN8cAdFnHKAO6mGiXA4ElP7svZZnykMtkHq_ZGp_A,TrpZoner#0117,8,33,0,TFT14_AnimaSquad(1); TFT14_Armorclad(1); TFT14_Controller(3); TFT14_StreetDemon(1); TFT14_Strong(1); TFT14_Suits(5); TFT14_Supercharge(1); TFT14_Swift(1); TFT14_Vanguard(1),"TFT14_Vi[tier:2, items:]; TFT14_Ekko[tier:2, items:]; TFT14_LeBlanc[tier:2, items:TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_SpearOfShojin]; TFT14_Draven[tier:1, items:]; TFT14_Galio[tier:3, items:TFT_Item_DragonsClaw,TFT_Item_RedBuff,TFT_Item_Redemption]; TFT14_Yuumi[tier:2, items:]; TFT14_Zed[tier:1, items:TFT_Item_GuardianAngel]"
NA1_5258625456,VYXAf-CTmPHkFMxdw0_m7WnWQ6ytRuXobrvddZTWKY7HeHMUYoPsCBP0Z50wOpxzqbMXJtTNAtHkNg,Venex#11511,2,133,1,TFT14_BallisTek(2); TFT14_Bruiser(6); TFT14_Cyberboss(1); TFT14_Divinicorp(2); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_StreetDemon(1); TFT14_Strong(2); TFT14_Techie(3); TFT14_ViegoUniqueTrait(1),"TFT14_DrMundo[tier:2, items:TFT_Item_RecurveBow]; TFT14_Alistar[tier:2, items:]; TFT14_Senna[tier:3, items:TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,TFT_Item_Deathblade]; TFT14_Mordekaiser[tier:3, items:TFT_Item_ThiefsGloves,TFT_Item_Deathblade,TFT_Item_RapidFireCannon]; TFT14_Fiddlesticks[tier:1, items:]; TFT14_Gragas[tier:3, items:TFT_Item_Bloodthirster,TFT_Item_Bloodthirster,TFT_Item_TitansResolve]; TFT14_Chogath[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_StatikkShiv,TFT_Item_GuinsoosRageblade]; TFT14_Kobuko[tier:1, items:TFT_Item_WarmogsArmor,TFT_Item_WarmogsArmor,TFT_Item_FrozenHeart]; TFT14_Viego[tier:1, items:TFT_Item_ArchangelsStaff]"
NA1_5258599772,3ZMDv96jyciRrBy8GedJgIkR18KmQ34xqMZLx5vivEfooCa8FWeZiLNl4sTbis_Ny5sjF5ItLx0PNg,assassineyc#308,8,49,0,TFT14_AnimaSquad(7); TFT14_Armorclad(2); TFT14_BallisTek(1); TFT14_Controller(1); TFT14_Cutter(1); TFT14_EdgeRunner(1); TFT14_Marksman(1); TFT14_Strong(1); TFT14_Suits(1); TFT14_Supercharge(1); TFT14_Swift(1); TFT14_Techie(1); TFT14_Vanguard(2),"TFT14_Sylas[tier:2, items:TFT_Item_Bloodthirster,TFT_Item_SteraksGage,TFT_Item_DragonsClaw]; TFT14_Seraphine[tier:1, items:]; TFT14_Vayne[tier:2, items:TFT_Item_RunaansHurricane,TFT_Item_ForceOfNature,TFT_Item_RapidFireCannon]; TFT14_Illaoi[tier:2, items:]; TFT14_Galio[tier:1, items:]; TFT14_Yuumi[tier:2, items:]; TFT14_Xayah[tier:1, items:TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,TFT_Item_RapidFireCannon]; TFT14_Leona[tier:1, items:TFT_Item_RedBuff,TFT_Item_Redemption,TFT_Item_WarmogsArmor]; TFT14_Zeri[tier:1, items:]; TFT14_Urgot[tier:1, items:]"
NA1_5258599772,pHMe8HSuD-C4bq8ofZKKysKMemtvzFLnxronQKtBxm9I_Z2LUL-KYDDOqsMZL_B_gLLSG5Rm9Nw2ZA,Andrew5550#NA1,1,144,2,TFT14_AnimaSquad(1); TFT14_Bruiser(2); TFT14_Controller(5); TFT14_Cyberboss(2); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_StreetDemon(3); TFT14_Supercharge(3); TFT14_Techie(2); TFT14_ViegoUniqueTrait(1),"TFT14_Ekko[tier:2, items:]; TFT14_Mordekaiser[tier:2, items:TFT_Item_Crownguard,TFT_Item_RedBuff,TFT_Item_SpectralGauntlet]; TFT14_Yuumi[tier:1, items:]; TFT14_Neeko[tier:2, items:]; TFT14_Ziggs[tier:2, items:]; TFT14_Annie[tier:2, items:TFT_Item_SpearOfShojin,TFT_Item_BlueBuff,TFT_Item_Leviathan]; TFT14_Samira[tier:2, items:TFT_Item_MadredsBloodrazor,TFT_Item_InfinityEdge,TFT_Item_PowerGauntlet]; TFT14_Kobuko[tier:1, items:TFT_Item_WarmogsArmor,TFT_Item_BrambleVest,TFT_Item_IonicSpark]; TFT14_Viego[tier:1, items:]; TFT14_Sejuani[tier:1, items:TFT_Item_FrozenHeart]"
NA1_5258599772,KBX5RB5-d544mSTCAKSP4ab4EaU7aPW02XtSpyaIsC4Ikda7NomGTBWfI9OoOzJwA1lDNeUXhejtrg,Andrewm314#NA1,2,139,0,TFT14_AnimaSquad(4); TFT14_Divinicorp(1); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_Marksman(4); TFT14_StreetDemon(1); TFT14_Strong(1); TFT14_Thirsty(2); TFT14_Vanguard(4); TFT14_Virus(1),"TFT14_Sylas[tier:1, items:]; TFT14_Jhin[tier:2, items:]; TFT14_Rhaast[tier:2, items:]; TFT14_Jinx[tier:2, items:TFT_Item_Morellonomicon,TFT_Item_RecurveBow]; TFT14_Jarvan[tier:2, items:]; TFT14_Xayah[tier:2, items:TFT_Item_SpearOfShojin,TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane]; TFT14_Leona[tier:2, items:TFT_Item_Redemption,TFT_Item_GargoyleStoneplate,TFT_Item_SpectralGauntlet]; TFT14_Aphelios[tier:2, items:TFT9_Item_OrnnHorizonFocus,TFT_Item_HextechGunblade,TFT5_Item_GuinsoosRagebladeRadiant]; TFT14_Zac[tier:2, items:]; TFT14_Aurora[tier:2, items:]"
NA1_5258599772,BjurJaXF8Idta9q7Jfbi37Go1s6by_cEdBqdrcWWaiwRj39-u3FiVMktQ-L2L3fV4UseO1xZNZAuWQ,Skillageman101#NA1,7,67,0,TFT14_AnimaSquad(1); TFT14_Armorclad(2); TFT14_BallisTek(1); TFT14_Bruiser(1); TFT14_Cyberboss(2); TFT14_EdgeRunner(1); TFT14_HotRod(1); TFT14_Immortal(2); TFT14_StreetDemon(2); TFT14_Techie(8); TFT14_ViegoUniqueTrait(1),"TFT14_Zyra[tier:3, items:]; TFT14_Poppy[tier:2, items:]; TFT14_Seraphine[tier:3, items:TFT_Item_StatikkShiv,TFT_Item_AdaptiveHelm,TFT14_Item_ImmortalEmblemItem]; TFT14_Veigar[tier:3, items:TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,TFT_Item_JeweledGauntlet]; TFT14_Shyvana[tier:2, items:TFT_Item_GargoyleStoneplate]; TFT14_Mordekaiser[tier:1, items:]; TFT14_Fiddlesticks[tier:2, items:]; TFT14_Brand[tier:2, items:]; TFT14_Viego[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_ArchangelsStaff,TFT_Item_Morellonomicon]; TFT14_Garen[tier:1, items:TFT_Item_Bloodthirster]"
NA1_5258599772,FQpxZZbl_B25aR7eWf_2TUGEyn4JEvfxuNWqXgq0Cgdux9snPlcQwa_iKmmSL5N0r6KOi-dKnux0Bg,Creatur33#NA1,3,139,3,TFT14_Armorclad(2); TFT14_BallisTek(1); TFT14_Bruiser(2); TFT14_Controller(1); TFT14_Cutter(2); TFT14_Cyberboss(4); TFT14_Divinicorp(3); TFT14_Immortal(1); TFT14_Overlord(1); TFT14_Techie(2); TFT14_ViegoUniqueTrait(1),"TFT14_Poppy[tier:4, items:TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_WarmogsArmor]; TFT14_Veigar[tier:1, items:]; TFT14_Gragas[tier:2, items:]; TFT14_Vex[tier:2, items:]; TFT14_Ziggs[tier:2, items:]; TFT14_Renekton[tier:2, items:TFT5_Item_NightHarvesterRadiant,TFT_Item_DragonsClaw,TFT_Item_TitansResolve]; TFT14_Urgot[tier:2, items:TFT5_Item_LastWhisperRadiant,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge]; TFT14_Kobuko[tier:2, items:TFT_Item_FrozenHeart,TFT_Item_IonicSpark,TFT_Item_RedBuff]; TFT14_Viego[tier:2, items:TFT_Item_FrozenHeart]; TFT14_Poppy[tier:4, items:]; TFT14_Zac[tier:2, items:TFT_Item_Redemption]"
NA1_5258599772,vzq44xGgCuLFfpZvI7hxztLMrJhOG_MoVXBirxN8cAdFnHKAO6mGiXA4ElP7svZZnykMtkHq_ZGp_A,TrpZoner#0117,6,82,0,TFT14_AnimaSquad(9); TFT14_Armorclad(3); TFT14_Controller(2); TFT14_HotRod(1); TFT14_StreetDemon(1); TFT14_Strong(1); TFT14_Supercharge(1); TFT14_Techie(2); TFT14_Thirsty(1); TFT14_Vanguard(2),"TFT14_Sylas[tier:1, items:]; TFT14_Seraphine[tier:2, items:]; TFT14_Shyvana[tier:2, items:TFT_Item_Redemption,TFT14_Item_DarkWebEmblemItem]; TFT14_Vayne[tier:1, items:TFT_Item_RecurveBow]; TFT14_Illaoi[tier:2, items:TFT_Item_RedBuff,TFT_Item_Redemption]; TFT14_Yuumi[tier:1, items:]; TFT14_Neeko[tier:1, items:TFT14_Item_DarkWebEmblemItem]; TFT14_Leona[tier:1, items:TFT14_Item_ArmorcladEmblemItem]; TFT14_Aurora[tier:1, items:TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin]"
NA1_5258599772,VYXAf-CTmPHkFMxdw0_m7WnWQ6ytRuXobrvddZTWKY7HeHMUYoPsCBP0Z50wOpxzqbMXJtTNAtHkNg,Venex#11511,5,91,1,TFT14_AnimaSquad(1); TFT14_Armorclad(2); TFT14_Bruiser(2); TFT14_Cutter(1); TFT14_Cyberboss(1); TFT14_EdgeRunner(7); TFT14_HotRod(1); TFT14_Marksman(2); TFT14_Swift(2); TFT14_Techie(1); TFT14_Thirsty(2),"TFT14_Kindred[tier:2, items:]; TFT14_Jax[tier:2, items:TFT14_MordekaiserCyberneticItem]; TFT14_Jhin[tier:2, items:]; TFT14_Varus[tier:2, items:TFT_Item_StatikkShiv]; TFT14_Mordekaiser[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade]; TFT14_Sejuani[tier:2, items:TFT_Item_DragonsClaw,TFT14_JaxCyberneticItem,TFT_Item_SpectralGauntlet]; TFT14_Zeri[tier:2, items:TFT_Item_GuinsoosRageblade,TFT_Item_HextechGunblade,TFT14_JhinCyberneticItem]; TFT14_Kobuko[tier:1, items:TFT5_Item_ThiefsGlovesRadiant,TFT5_Item_GiantSlayerRadiant,TFT5_Item_GargoyleStoneplateRadiant]; TFT14_Aurora[tier:2, items:TFT_Item_SpearOfShojin,TFT_Item_Morellonomicon,TFT_Item_PowerGauntlet]"
NA1_5258599772,OB91UoYRJwST066VmEb0iK2fEGCFfgab8jY44-eEFRalAW-HPLGkURbZjPKMjfYnF0l5G8_FK9-b2A,Manbhawan#NA1,4,98,0,TFT14_Armorclad(4); TFT14_EdgeRunner(3); TFT14_Netgod(1); TFT14_Strong(1); TFT14_Suits(3); TFT14_Swift(2); TFT14_Virus(1),"TFT14_Jax[tier:1, items:]; TFT14_Draven[tier:3, items:TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge]; TFT14_Galio[tier:2, items:TFT_Item_SpectralGauntlet,TFT_Item_NightHarvester,TFT_Item_RedBuff]; TFT14_Zed[tier:2, items:TFT_Item_RecurveBow]; TFT14_Sejuani[tier:1, items:TFT14_JaxCyberneticItem,TFT_Item_AdaptiveHelm]; TFT14_Zeri[tier:2, items:TFT_Item_GuinsoosRageblade,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade]; TFT14_Zac[tier:1, items:TFT4_Item_OrnnInfinityForce,TFT4_Item_OrnnInfinityForce,TFT_Item_FrozenHeart]; TFT14_Zac[tier:1, items:]; TFT14_Garen[tier:1, items:]"
NA1_5267433711,FQpxZZbl_B25aR7eWf_2TUGEyn4JEvfxuNWqXgq0Cgdux9snPlcQwa_iKmmSL5N0r6KOi-dKnux0Bg,Creatur33#NA1,2,95,3,TFT14_Armorclad(2); TFT14_Bruiser(1); TFT14_Controller(1); TFT14_Cyberboss(4); TFT14_HotRod(4); TFT14_Marksman(1); TFT14_Supercharge(1); TFT14_Swift(1); TFT14_Techie(2); TFT14_Thirsty(1); TFT14_Virus(1),"TFT14_NidaleeCougar[tier:3, items:TFT_Item_SpectralGauntlet]; TFT14_Kindred[tier:3, items:]; TFT14_Poppy[tier:2, items:]; TFT14_Veigar[tier:3, items:TFT_Item_Leviathan,TFT_Item_BlueBuff,TFT_Item_MadredsBloodrazor]; TFT14_Shyvana[tier:3, items:TFT_Item_RedBuff,TFT_Item_IonicSpark,TFT_Item_GargoyleStoneplate]; TFT14_Elise[tier:2, items:TFT_Item_RabadonsDeathcap,TFT_Item_PowerGauntlet,TFT_Item_StatikkShiv]; TFT14_Ziggs[tier:2, items:]; TFT14_Zac[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_StatikkShiv,TFT_Item_GuinsoosRageblade]; TFT14_Kobuko[tier:1, items:TFT_Item_FrozenHeart,TFT_Item_NegatronCloak]; TFT14_SummonLevel4[tier:4, items:TFT14_Item_Nitro_ChromeCounter]"
NA1_5267433711,VYXAf-CTmPHkFMxdw0_m7WnWQ6ytRuXobrvddZTWKY7HeHMUYoPsCBP0Z50wOpxzqbMXJtTNAtHkNg,Venex#11511,1,90,3,TFT14_Armorclad(3); TFT14_Bruiser(2); TFT14_Cutter(1); TFT14_Cyberboss(1); TFT14_Divinicorp(1); TFT14_EdgeRunner(7); TFT14_HotRod(1); TFT14_Marksman(2); TFT14_Overlord(1); TFT14_Supercharge(1); TFT14_Swift(2); TFT14_Techie(1); TFT14_Thirsty(1),"TFT14_Kindred[tier:1, items:]; TFT14_Jax[tier:2, items:]; TFT14_Jhin[tier:2, items:TFT14_VarusCyberneticItem,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin]; TFT14_Naafiri[tier:2, items:]; TFT14_Varus[tier:2, items:]; TFT14_Mordekaiser[tier:2, items:TFT_Item_FrozenHeart,TFT_Item_RedBuff,TFT_Item_Crownguard]; TFT14_Sejuani[tier:3, items:TFT_Item_FrozenHeart,TFT_Item_SpectralGauntlet,TFT14_SejuaniCyberneticItem]; TFT14_Zeri[tier:2, items:TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade,TFT14_JhinCyberneticItem]; TFT14_Renekton[tier:2, items:]; TFT14_Kobuko[tier:2, items:TFT_Item_Quicksilver,TFT_Item_AdaptiveHelm]"
NA1_5267433711,zb3afNLNa5WQ9We3HeATLSzEKv0XQtCgkINK4maNxDBkC9Sbt-SUpQ_9EEY1M0eP7eLJx4ulnCg4MA,OmnivorousTree#7569,7,29,0,TFT14_AnimaSquad(2); TFT14_BallisTek(1); TFT14_Divinicorp(1); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_Marksman(4); TFT14_Mob(1); TFT14_StreetDemon(1); TFT14_Strong(1); TFT14_Thirsty(1); TFT14_Vanguard(5),"TFT14_Jhin[tier:2, items:]; TFT14_Rhaast[tier:2, items:TFT_Item_RedBuff]; TFT14_Skarner[tier:2, items:]; TFT14_Jinx[tier:1, items:]; TFT14_Braum[tier:2, items:]; TFT14_Jarvan[tier:2, items:]; TFT14_Xayah[tier:2, items:TFT_Item_InfinityEdge,TFT_Item_LastWhisper,TFT_Item_SpearOfShojin]; TFT14_Leona[tier:2, items:TFT_Item_DragonsClaw,TFT_Item_Artifact_InnervatingLocket,TFT_Item_BrambleVest]; TFT14_Aphelios[tier:2, items:TFT_Item_GuinsoosRageblade,TFT_Item_HextechGunblade,TFT_Item_InfinityEdge]"
NA1_5267433711,SaBc84Qw8_YEob7X9xrfTTCEvQulZfljOR9s9ClZrQyREQ4gStt44l8hgW1wA5zPCXl7YfO60P7Amg,TreeTitan#NA1,8,48,0,TFT14_AnimaSquad(7); TFT14_Armorclad(1); TFT14_Bruiser(2); TFT14_Controller(1); TFT14_Cyberboss(1); TFT14_EdgeRunner(1); TFT14_Marksman(1); TFT14_Supercharge(1); TFT14_Techie(2); TFT14_Thirsty(1); TFT14_Vanguard(2),"TFT14_Sylas[tier:2, items:]; TFT14_Seraphine[tier:3, items:TFT_Item_StatikkShiv]; TFT14_Illaoi[tier:2, items:]; TFT14_Mordekaiser[tier:2, items:TFT_Item_BrambleVest,TFT_Item_RedBuff,TFT_Item_DragonsClaw]; TFT14_Yuumi[tier:2, items:]; TFT14_Xayah[tier:1, items:]; TFT14_Leona[tier:1, items:]; TFT14_Kobuko[tier:1, items:TFT_Item_HextechGunblade,TFT_Item_GargoyleStoneplate]; TFT14_Aurora[tier:2, items:TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin]"
